Date,Location,Designation,Filename,Frame,Time (mins),Period time (mins),Length (mm),Precision (mm),RMS (mm),Range (mm),Direction (deg),Horz. Dir. (deg),Vert. Dir. (deg),Mid X (mm),Mid Y (mm),Mid Z (mm),OpCode,TapeReader,Depth,Comment,Family,Genus,Species,Common_name,Code,Number,Stage,Activity,Comment,
20230622,Point_Buchon,REF,20230622_D21.03_PointBuchonREF_5L_1.MP4,9742,5.4176,3.3077,38.816,5.612,14.522,2223.889,21.699,34.051,2.785,-789.719,-228.958,-2066.303,21.03,KR,32,,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,1,AD,Passing,,RYOY 8
20230622,Point_Buchon,REF,20230622_D21.03_PointBuchonREF_5L_1.MP4,9837,5.4705,3.3606,36.806,4.332,14.107,2417.31,28.25,11.598,3.24,-1143.341,-43.181,-2129.388,21.03,KR,32,,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,1,AD,Passing,,RYOY 6
20230622,Point_Buchon,REF,20230622_D21.03_PointBuchonREF_5L_1.MP4,18252,10.1501,8.0403,88.48,2.551,18.543,1461.093,20.793,39.007,29.313,-295.18,-426.498,-1365.929,21.03,KR,32,,Hexagrammidae,Oxylebius,pictus,Painted_Greenling,83,1,AD,Passing,,OPIC 2
20230622,Point_Buchon,REF,20230622_D21.03_PointBuchonREF_5L_1.MP4,18980,10.555,8.4451,55.199,1.573,25.046,1230.401,26.833,31.786,18.064,-326.85,-449.023,-1097.922,21.03,KR,32,,Hexagrammidae,Oxylebius,pictus,Painted_Greenling,83,1,AD,Passing,,OPIC 1
20230622,Point_Buchon,REF,20230622_D21.04_PointBuchonREF_7L_1.MP4,9858,5.4821,0.6323,38.155,0.554,1.87,663.876,18.27,16.852,24.623,92.063,-186.655,-630.409,21.04,KR,32.74,,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,1,AD,Passing,,RYOY 1
20230622,Point_Buchon,REF,20230622_D21.04_PointBuchonREF_7L_1.MP4,21358,11.8774,7.0276,92.647,1.329,4.201,975.302,18.763,32.733,0.83,-297.765,-98.72,-923.474,21.04,KR,32.74,,Scorpaenidae,Sebastes,rosaceus,Rosy_Rockfish,180,1,AD,Passing,,SROS 1
20230622,Point_Buchon,REF,20230622_D21.04_PointBuchonREF_7L_1.MP4,21358,11.8774,7.0276,86.322,1.459,3.027,1237.916,18.203,11.121,9.518,339.706,-184.791,-1175.963,21.04,KR,32.74,,Scorpaenidae,Sebastes,rosaceus,Rosy_Rockfish,180,1,AD,Passing,,SROS 2
20230622,Point_Buchon,REF,20230622_D21.04_PointBuchonREF_7L_2.MP4,7565,16.0855,11.2357,73.654,1.571,5.01,1569.157,8.251,4.217,6.744,-210.363,-80.326,-1552.916,21.04,KR,32.74,,Gobiidae,Rhinogobiops,nicholsii,Blackeye_Goby,77,1,AD,Passing,,RNIC 2
20230622,Point_Buchon,REF,20230622_D21.04_PointBuchonREF_7L_2.MP4,13435,19.3499,14.5,60.893,3.306,5.778,2109.947,23.327,0.034,0.487,-835.241,20.539,-1937.48,21.04,KR,32.74,,Gobiidae,Rhinogobiops,nicholsii,Blackeye_Goby,77,1,AD,Passing,,RNIC 1
20230622,Point_Buchon,REF,20230622_D21.04_PointBuchonREF_7L_4.MP4,6450,39.0891,34.2392,81.416,0.727,2.75,799.639,9.513,9.862,11.265,-111.44,-71.048,-788.642,21.04,KR,32.74,,Hexagrammidae,Oxylebius,pictus,Painted_Greenling,83,1,AD,Passing,,OPIC 1
20230622,Point_Buchon,REF,20230622_D21.04_PointBuchonREF_7L_4.MP4,6658,39.2047,34.3549,100.948,0.807,2.227,955.7,21.111,8.202,25.135,51.387,-340.369,-891.555,21.04,KR,32.74,,Hexagrammidae,Oxylebius,pictus,Painted_Greenling,83,1,AD,Passing,,OPIC 2
20230622,Point_Buchon,REF,20230622_D21.04_PointBuchonREF_7L_4.MP4,16428,44.6379,39.7881,49.565,0.446,1.025,575.861,16.795,18.283,12.178,60.016,-155.195,-551.297,21.04,KR,32.74,,Scorpaenidae,Sebastes,semicinctus,Halfbanded_Rockfish,163,1,AD,Passing,,SSEM 1
20230622,Point_Buchon,REF,20230622_D21.05_PointBuchonREF_9L_1.MP4,5677,3.157,0.8603,82.2,3.547,0.719,2167.5,15.008,17.577,32.4,-137.804,-544.087,-2093.57,21.05,KS,45.54,,Hexagrammidae,Oxylebius,pictus,Painted_Greenling,83,1,AD,Passing,,
20230622,Point_Buchon,REF,20230622_D21.05_PointBuchonREF_9L_1.MP4,15038,8.3628,6.0661,150.684,5.303,4.488,2100.893,12.92,33.015,28.159,-428.015,193.545,-2047.705,21.05,KS,45.54,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,
20230622,Point_Buchon,REF,20230622_D21.05_PointBuchonREF_9L_1.MP4,15038,8.3628,6.0661,123.751,6.157,2.036,1987.827,23.404,64.68,18.421,617.459,-492.113,-1824.287,21.05,KS,45.54,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,
20230622,Point_Buchon,REF,20230622_D21.05_PointBuchonREF_9L_1.MP4,15049,8.3689,6.0722,147.752,2.486,1.012,1235.603,24.159,63.745,2.362,-467.042,193.904,-1127.382,21.05,KS,45.54,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,3,AD,Passing,,
20230622,Point_Buchon,REF,20230622_D21.05_PointBuchonREF_9L_1.MP4,15161,8.4312,6.1345,141.897,5.992,2.315,2298.659,24.935,42.439,26.684,-895.383,370.705,-2084.394,21.05,KS,45.54,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,4,AD,Passing,,
20230622,Point_Buchon,REF,20230622_D21.05_PointBuchonREF_9L_2.MP4,20317,23.3105,21.0138,515.501,3.975,1.962,2132.902,24.198,21.164,20.706,-843.108,231.233,-1945.501,21.05,KS,45.54,,Scorpaenidae,Sebastes,miniatus,Vermilion_Rockfish,198,1,AD,Passing,,
20230622,Point_Buchon,REF,20230622_D21.06_PointBuchonREF_11L_1.MP4,16371,9.1041,6.6088,133.009,2.757,1.718,1864.527,30.599,10.817,8.653,-938.178,-143.516,-1604.894,21.06,KR,62.18,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 1
20230622,Point_Buchon,REF,20230622_D21.06_PointBuchonREF_11L_1.MP4,16391,9.1152,6.6199,129.299,4.936,1.263,2072.172,23.883,30.466,7.063,-772.104,-328.203,-1894.739,21.06,KR,62.18,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 2
20230622,Point_Buchon,REF,20230622_D21.06_PointBuchonREF_11L_1.MP4,16531,9.1931,6.6978,111.687,4.813,0.967,2464.572,24.856,14.102,14.957,-874.42,-555.501,-2236.275,21.06,KR,62.18,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 3
20230622,Point_Buchon,REF,20230622_D21.06_PointBuchonREF_11L_1.MP4,18879,10.4988,8.0036,66.065,2.334,3.328,2779.378,11.48,0.004,10.269,34.408,-552.11,-2723.772,21.06,KR,62.18,,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,1,AD,Passing,,RYOY 8
20230622,Point_Buchon,REF,20230622_D21.06_PointBuchonREF_11L_1.MP4,18899,10.5099,8.0147,81.61,3.892,3.928,2035.301,24.458,21.671,0.532,661.272,-522.288,-1852.669,21.06,KR,62.18,,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,1,AD,Passing,,RYOY 4
20230622,Point_Buchon,REF,20230622_D21.06_PointBuchonREF_11L_1.MP4,18899,10.5099,8.0147,85.826,2.567,0.712,2294.629,15.557,2.21,4.808,348.944,-506.906,-2210.567,21.06,KR,62.18,,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,1,AD,Passing,,RYOY 6
20230622,Point_Buchon,REF,20230622_D21.06_PointBuchonREF_11L_1.MP4,18919,10.5211,8.0258,80.211,3.38,2.217,2178.094,26.743,4.228,20.548,-865.519,-459.891,-1945.115,21.06,KR,62.18,,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,1,AD,Passing,,RYOY 1
20230622,Point_Buchon,REF,20230622_D21.06_PointBuchonREF_11L_1.MP4,18919,10.5211,8.0258,63.731,7.834,0.998,2431.318,27.921,53.486,4.024,1138.442,-7.933,-2148.301,21.06,KR,62.18,,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,1,AD,Passing,,RYOY 10
20230622,Point_Buchon,REF,20230622_D21.06_PointBuchonREF_11L_1.MP4,18919,10.5211,8.0258,84.979,3.941,2.137,2490.266,15.474,11.622,11.8,316.013,-584.459,-2399.993,21.06,KR,62.18,,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,1,AD,Passing,,RYOY 11
20230622,Point_Buchon,REF,20230622_D21.06_PointBuchonREF_11L_1.MP4,18919,10.5211,8.0258,43.718,8.412,2.7,3221.709,11.263,15.351,4.972,-609.723,-155.459,-3159.665,21.06,KR,62.18,,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,1,AD,Passing,,RYOY 3
20230622,Point_Buchon,REF,20230622_D21.06_PointBuchonREF_11L_1.MP4,18919,10.5211,8.0258,79.816,12.007,0.863,2703.418,27.467,89.157,3.3,-1152.879,-475.04,-2398.682,21.06,KR,62.18,,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,1,AD,Passing,,RYOY 2
20230622,Point_Buchon,REF,20230622_D21.06_PointBuchonREF_11L_1.MP4,18919,10.5211,8.0258,94.429,2.382,0.371,2364.166,12.424,3.7,14.166,176.013,-477.23,-2308.799,21.06,KR,62.18,,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,1,AD,Passing,,RYOY 7
20230622,Point_Buchon,REF,20230622_D21.06_PointBuchonREF_11L_1.MP4,18969,10.5489,8.0536,90.496,7.872,1.367,2162.208,25.242,64.879,1.917,733.843,-558.292,-1955.743,21.06,KR,62.18,,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,1,AD,Passing,,RYOY 5
20230622,Point_Buchon,REF,20230622_D21.06_PointBuchonREF_11L_3.MP4,3277,25.446,22.9507,78.659,1.878,1.343,1302.111,19.578,24.295,13.558,151.386,-409.231,-1226.827,21.06,KR,62.18,,Gobiidae,Rhinogobiops,nicholsii,Blackeye_Goby,77,1,AD,Passing,,RNIC 1
20230622,Point_Buchon,REF,20230622_D21.06_PointBuchonREF_11L_3.MP4,3367,25.496,23.0008,95.255,1.127,1.652,1126.061,23.935,13.735,2.052,213.702,-403.788,-1029.223,21.06,KR,62.18,,Gobiidae,Rhinogobiops,nicholsii,Blackeye_Goby,77,1,AD,Passing,,RNIC 2
20230622,Point_Buchon,REF,20230622_D21.06_PointBuchonREF_11L_3.MP4,11538,30.04,27.5447,124.279,4.994,2.084,2178.394,23.187,27.692,16.234,670.262,-535.15,-2002.439,21.06,KR,62.18,,Hexagrammidae,Oxylebius,pictus,Painted_Greenling,83,1,AD,Passing,,OPIC 1
20230622,Point_Buchon,REF,20230622_D21.06_PointBuchonREF_11L_3.MP4,11538,30.04,27.5447,115.336,4.021,4.557,2067.023,26.911,23.573,3.758,807.653,-472.189,-1843.181,21.06,KR,62.18,,Hexagrammidae,Oxylebius,pictus,Painted_Greenling,83,1,AD,Passing,,OPIC 2
20230622,Point_Buchon,REF,20230622_D21.06_PointBuchonREF_11L_3.MP4,11538,30.04,27.5447,132.439,16.855,2.653,3012.424,12.916,50.328,16.257,95.025,-666.593,-2936.209,21.06,KR,62.18,,Hexagrammidae,Oxylebius,pictus,Painted_Greenling,83,1,AD,Passing,,OPIC 3
20230622,Point_Buchon,REF,20230622_D22.01_PointBuchonREF_1L(13L)_1.MP4,4201,2.3362,0.3348,235.981,4.452,1.402,1982.638,28.652,44.904,34.299,-761.576,568.982,-1739.86,22.01,KR,34.02,,Embiotocidae,Rhacochilus,vacca,Pile_Perch,62,1,AD,Passing,,RVAC 1
20230622,Point_Buchon,REF,20230622_D22.01_PointBuchonREF_1L(13L)_1.MP4,4921,2.7366,0.7352,226.323,9.047,2.167,2642.326,22.01,44.347,27.501,-920.684,364.65,-2449.746,22.01,KR,34.02,,Scorpaenidae,Sebastes,carnatus,Gopher_Rockfish,158,1,AD,Passing,,SCAR 1
20230622,Point_Buchon,REF,20230622_D22.01_PointBuchonREF_1L(13L)_1.MP4,6644,3.6948,1.6934,251.809,10.503,4.232,3088.168,23.752,44.664,46.295,-655.532,1057.074,-2826.598,22.01,KR,34.02,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 34
20230622,Point_Buchon,REF,20230622_D22.01_PointBuchonREF_1L(13L)_1.MP4,6704,3.7282,1.7267,172.511,24.18,12.46,4304.138,24.756,42.973,12.026,-1460.096,1056.709,-3908.591,22.01,KR,34.02,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 40
20230622,Point_Buchon,REF,20230622_D22.01_PointBuchonREF_1L(13L)_1.MP4,6804,3.7838,1.7823,294.662,7.671,6.069,2760.077,25.119,33.949,35.908,-787.922,867.12,-2499.062,22.01,KR,34.02,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 21
20230622,Point_Buchon,REF,20230622_D22.01_PointBuchonREF_1L(13L)_1.MP4,6804,3.7838,1.7823,181.423,8.663,9.483,3048.469,22.867,29.598,38.917,-652.353,988.802,-2808.891,22.01,KR,34.02,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 33
20230622,Point_Buchon,REF,20230622_D22.01_PointBuchonREF_1L(13L)_1.MP4,6814,3.7893,1.7879,192.964,19.471,9.996,3659.498,21.469,68.21,38.956,-1138.347,705.706,-3405.594,22.01,KR,34.02,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 42
20230622,Point_Buchon,REF,20230622_D22.01_PointBuchonREF_1L(13L)_1.MP4,6844,3.806,1.8046,249.162,3.763,6.775,2096.732,31.983,7.24,9.645,-1069.524,-299.163,-1778.456,22.01,KR,34.02,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 1
20230622,Point_Buchon,REF,20230622_D22.01_PointBuchonREF_1L(13L)_1.MP4,6854,3.8116,1.8101,251.192,6.003,7.55,2920.206,28.36,43.372,63.475,-1217.461,664.727,-2569.734,22.01,KR,34.02,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 4
20230622,Point_Buchon,REF,20230622_D22.01_PointBuchonREF_1L(13L)_1.MP4,6854,3.8116,1.8101,214.796,12.269,8.282,3156.753,26.157,53.12,37.694,-1016.845,950.022,-2833.474,22.01,KR,34.02,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 20
20230622,Point_Buchon,REF,20230622_D22.01_PointBuchonREF_1L(13L)_1.MP4,6884,3.8283,1.8268,318,3.052,0.541,1600.75,33.335,88.662,41.304,-820.793,316.432,-1337.374,22.01,KR,34.02,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 3
20230622,Point_Buchon,REF,20230622_D22.01_PointBuchonREF_1L(13L)_1.MP4,6894,3.8338,1.8324,229.379,20.019,11.598,3816.615,25.943,57.098,28.84,-1291.835,1057.863,-3432.002,22.01,KR,34.02,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 31
20230622,Point_Buchon,REF,20230622_D22.01_PointBuchonREF_1L(13L)_1.MP4,6918,3.8472,1.8457,298.731,11.388,9.256,3211.914,26.136,56.862,45.271,-1301.209,555.621,-2883.493,22.01,KR,34.02,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 11
20230622,Point_Buchon,REF,20230622_D22.01_PointBuchonREF_1L(13L)_1.MP4,6924,3.8505,1.8491,143.904,6.538,2.532,1984.09,26.051,85.259,26.089,-650.168,580.134,-1782.509,22.01,KR,34.02,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 24
20230622,Point_Buchon,REF,20230622_D22.01_PointBuchonREF_1L(13L)_1.MP4,6924,3.8505,1.8491,225.633,12.304,7.935,3404.27,25.373,38.98,35.356,-1165.697,876.965,-3075.896,22.01,KR,34.02,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 28
20230622,Point_Buchon,REF,20230622_D22.01_PointBuchonREF_1L(13L)_1.MP4,6924,3.8505,1.8491,241.192,21.14,7.077,4418.552,26.374,48.256,40.79,-1708.201,966.859,-3958.641,22.01,KR,34.02,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 29
20230622,Point_Buchon,REF,20230622_D22.01_PointBuchonREF_1L(13L)_1.MP4,6934,3.8561,1.8546,269.426,10.404,2.573,2673.477,28.362,59.174,17.544,-915.951,879.756,-2352.561,22.01,KR,34.02,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 22
20230622,Point_Buchon,REF,20230622_D22.01_PointBuchonREF_1L(13L)_1.MP4,6964,3.8728,1.8713,131.142,25.167,13.171,4356.575,23.696,44.291,17.367,-1394.634,1058.557,-3989.26,22.01,KR,34.02,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 32
20230622,Point_Buchon,REF,20230622_D22.01_PointBuchonREF_1L(13L)_1.MP4,7104,3.9506,1.9492,270.477,16.603,11.912,4005.011,22.278,38.001,39.286,-1277.017,821.209,-3706.07,22.01,KR,34.02,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 27
20230622,Point_Buchon,REF,20230622_D22.01_PointBuchonREF_1L(13L)_1.MP4,7105,3.9512,1.9497,225.785,10.015,5.678,3621.919,22.214,17.087,30.426,-1221.96,617.958,-3353.094,22.01,KR,34.02,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 12
20230622,Point_Buchon,REF,20230622_D22.01_PointBuchonREF_1L(13L)_1.MP4,7124,3.9617,1.9603,224.578,18.048,14.528,4439.823,27.256,20.501,13.268,-1932.605,631.839,-3946.878,22.01,KR,34.02,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 14
20230622,Point_Buchon,REF,20230622_D22.01_PointBuchonREF_1L(13L)_1.MP4,7134,3.9673,1.9659,129.537,4.96,8.85,2347.48,27.831,20.06,1.571,-912.797,606.547,-2075.949,22.01,KR,34.02,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 15
20230622,Point_Buchon,REF,20230622_D22.01_PointBuchonREF_1L(13L)_1.MP4,7314,4.0674,2.066,183.356,11.574,9.574,3652.009,28.687,21.205,24.272,-1639.906,619.527,-3203.757,22.01,KR,34.02,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 13
20230622,Point_Buchon,REF,20230622_D22.01_PointBuchonREF_1L(13L)_1.MP4,7454,4.1453,2.1438,383.69,2.348,4.689,1731.811,19.011,4.305,10.677,-563.964,13.64,-1637.354,22.01,KR,34.02,,Scorpaenidae,Sebastes,pinniger,Canary_Rockfish,147,1,AD,Passing,,SPIN 1
20230622,Point_Buchon,REF,20230622_D22.01_PointBuchonREF_1L(13L)_1.MP4,7891,4.3883,2.3868,90.266,2.225,5.73,1578.446,7.253,18.924,29.784,-162.471,-115.381,-1565.817,22.01,KR,34.02,,Scorpaenidae,Sebastes,hopkinsi,Squarespot_Rockfish,191,1,AD,Passing,,SHOP 1
20230622,Point_Buchon,REF,20230622_D22.01_PointBuchonREF_1L(13L)_1.MP4,7891,4.3883,2.3868,79.981,2.493,6.242,1635.671,15.443,18.338,18.599,-378.391,-215.668,-1576.619,22.01,KR,34.02,,Scorpaenidae,Sebastes,hopkinsi,Squarespot_Rockfish,191,1,AD,Passing,,SHOP 2
20230622,Point_Buchon,REF,20230622_D22.01_PointBuchonREF_1L(13L)_1.MP4,8527,4.742,2.7405,362.199,3.51,3.092,1596.342,10.001,34.796,23.827,-192.598,-199.422,-1572.083,22.01,KR,34.02,,Scorpaenidae,Sebastes,caurinus,Copper_Rockfish,151,1,AD,Passing,,SCAU 1
20230622,Point_Buchon,REF,20230622_D22.01_PointBuchonREF_1L(13L)_1.MP4,13263,7.3757,5.3743,156.467,2.298,2.214,1600.59,19.703,18.556,14.751,427.089,-329.847,-1506.88,22.01,KR,34.02,,Scorpaenidae,Sebastes,rosaceus,Rosy_Rockfish,180,1,AD,Passing,,SROS 1
20230622,Point_Buchon,REF,20230622_D22.01_PointBuchonREF_1L(13L)_1.MP4,20386,11.3369,9.3354,89.369,1.499,5.632,1333.682,19.841,35.731,58.785,449.878,-50.133,-1254.514,22.01,KR,34.02,,Hexagrammidae,Oxylebius,pictus,Painted_Greenling,83,1,AD,Passing,,OPIC 2
20230622,Point_Buchon,REF,20230622_D22.01_PointBuchonREF_1L(13L)_1.MP4,21006,11.6817,9.6802,128.802,3.538,9.127,2085.624,29.418,14.56,19.893,-867.629,-544.618,-1816.711,22.01,KR,34.02,,Hexagrammidae,Oxylebius,pictus,Painted_Greenling,83,1,AD,Passing,,OPIC 1
20230622,Point_Buchon,REF,20230622_D22.01_PointBuchonREF_1L(13L)_1.MP4,46848,26.0527,24.0512,76.24,2.396,5.403,2102.321,5.992,8.689,4.964,-5.921,-219.385,-2090.835,22.01,KR,34.02,,Gobiidae,Rhinogobiops,nicholsii,Blackeye_Goby,77,1,AD,Passing,,RNIC 3
20230622,Point_Buchon,REF,20230622_D22.01_PointBuchonREF_1L(13L)_1.MP4,47230,26.2651,24.2637,82.323,4.978,4.366,1840.628,13.508,39.019,7.33,332.695,-272.319,-1789.712,22.01,KR,34.02,,Gobiidae,Rhinogobiops,nicholsii,Blackeye_Goby,77,1,AD,Passing,,RNIC 2
20230622,Point_Buchon,REF,20230622_D22.01_PointBuchonREF_1L(13L)_1.MP4,52631,29.2687,27.2672,99.905,1.661,6.321,1604.257,11.976,3.176,5.293,-272.225,-191.592,-1569.34,22.01,KR,34.02,,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,1,AD,Passing,,RYOY 1
20230622,Point_Buchon,REF,20230622_D22.01_PointBuchonREF_1L(13L)_1.MP4,52650,29.2793,27.2778,82.438,1.212,2.356,832.101,11.875,46.139,21.576,77.537,-152.671,-814.292,22.01,KR,34.02,,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,1,AD,Passing,,RYOY 2
20230622,Point_Buchon,REF,20230622_D22.01_PointBuchonREF_1L(13L)_1.MP4,52817,29.3721,27.3707,101.791,0.531,3.405,527.345,5.582,39.361,6.042,42.526,-28.675,-524.844,22.01,KR,34.02,,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,1,AD,Passing,,RYOY 3
20230622,Point_Buchon,REF,20230622_D22.01_PointBuchonREF_1L(13L)_1.MP4,54600,30.3637,28.3622,282.582,6.984,5.751,1976.266,5.671,45.522,5.107,145.672,-130.064,-1966.594,22.01,KR,34.02,,Scorpaenidae,Sebastes,serriceps,Treefish,197,1,AD,Passing,,STRE 1
20230622,Point_Buchon,REF,20230622_D22.03_PointBuchonREF_5L_1.MP4,4032,2.2422,0.109,461.317,3.218,7.092,2230.831,9.267,11.429,13.005,-306.766,-186.931,-2201.717,22.03,KR,37.49,,Scorpaenidae,Sebastes,pinniger,Canary_Rockfish,147,1,AD,Passing,,SPIN 1
20230622,Point_Buchon,REF,20230622_D22.03_PointBuchonREF_5L_1.MP4,11144,6.1973,4.0641,71.433,2.64,11.275,1448.266,25.232,50.053,12.708,408.757,-462.67,-1310.087,22.03,KR,37.49,,Gobiidae,Rhinogobiops,nicholsii,Blackeye_Goby,77,1,AD,Passing,,RNIC 5
20230622,Point_Buchon,REF,20230622_D22.03_PointBuchonREF_5L_1.MP4,11154,6.2029,4.0696,54.341,5.21,6.322,2771.604,22.734,14.609,24.991,-852.451,-648.51,-2556.277,22.03,KR,37.49,,Gobiidae,Rhinogobiops,nicholsii,Blackeye_Goby,77,1,AD,Passing,,RNIC 3
20230622,Point_Buchon,REF,20230622_D22.03_PointBuchonREF_5L_1.MP4,11204,6.2307,4.0974,63.841,1.426,10.4,1741.758,17.355,3.56,3.351,-49.713,-517.177,-1662.461,22.03,KR,37.49,,Gobiidae,Rhinogobiops,nicholsii,Blackeye_Goby,77,1,AD,Passing,,RNIC 1
20230622,Point_Buchon,REF,20230622_D22.03_PointBuchonREF_5L_1.MP4,11299,6.2835,4.1503,35.222,6.547,11.205,2643.116,20.664,32.112,25.617,830.861,-423.844,-2473.073,22.03,KR,37.49,,Gobiidae,Rhinogobiops,nicholsii,Blackeye_Goby,77,1,AD,Passing,,RNIC 2
20230622,Point_Buchon,REF,20230622_D22.03_PointBuchonREF_5L_1.MP4,15417,8.5736,6.4403,150.632,2.153,14.044,1476.492,24.092,29.584,8.807,599.692,-60.172,-1347.879,22.03,KR,37.49,,Scorpaenidae,Sebastes,rosaceus,Rosy_Rockfish,180,1,AD,Passing,,SROS 1
20230622,Point_Buchon,REF,20230622_D22.03_PointBuchonREF_5L_2.MP4,14940,20.1368,18.0035,56.047,3.343,3.969,2330.403,29.735,3.219,4.161,1155.828,-10.094,-2023.546,22.03,KR,37.49,,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,1,AD,Passing,,RYOY 1
20230622,Point_Buchon,REF,20230622_D22.03_PointBuchonREF_5L_2.MP4,14940,20.1368,18.0035,48.718,3.915,10.711,2519.736,31.306,13.153,4.789,1283.368,-259.212,-2152.869,22.03,KR,37.49,,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,1,AD,Passing,,RYOY 2
20230622,Point_Buchon,REF,20230622_D22.03_PointBuchonREF_5L_2.MP4,14940,20.1368,18.0035,47.125,2.814,6.885,2688.298,6.725,3.458,9.808,280.95,-141.993,-2669.804,22.03,KR,37.49,,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,1,AD,Passing,,RYOY 4
20230622,Point_Buchon,REF,20230622_D22.03_PointBuchonREF_5L_2.MP4,14940,20.1368,18.0035,46.036,3.449,9.918,2727.087,11.236,3.177,4.239,493.423,-197.256,-2674.813,22.03,KR,37.49,,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,1,AD,Passing,,RYOY 5
20230622,Point_Buchon,REF,20230622_D22.03_PointBuchonREF_5L_2.MP4,14940,20.1368,18.0035,45.627,9.06,8.741,2622.098,11.589,38.167,7.96,525.309,-38.856,-2568.645,22.03,KR,37.49,,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,1,AD,Passing,,RYOY 6
20230622,Point_Buchon,REF,20230622_D22.03_PointBuchonREF_5L_2.MP4,14940,20.1368,18.0035,48.823,4.661,7.743,2544.16,14.105,15.66,13.56,604.85,-136.272,-2467.456,22.03,KR,37.49,,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,1,AD,Passing,,RYOY 7
20230622,Point_Buchon,REF,20230622_D22.03_PointBuchonREF_5L_2.MP4,14940,20.1368,18.0035,49.949,8.933,10.296,2724.719,14.517,35.218,1.68,677.641,-85.549,-2637.722,22.03,KR,37.49,,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,1,AD,Passing,,RYOY 8
